,Fecha,Institución Financiera,Tipo,Subtipo,Valor,Tipo de moneda
4381,8-2015,Total,Depósito,Depósitos a plazo,24444.0,Dolar
4382,9-2015,Total,Depósito,Depósitos a plazo,23931.0,Dolar
4383,10-2015,Total,Depósito,Depósitos a plazo,23542.0,Dolar
4384,11-2015,Total,Depósito,Depósitos a plazo,22748.0,Dolar
4385,12-2015,Total,Depósito,Depósitos a plazo,22896.0,Dolar
4386,1-2016,Total,Depósito,Depósitos a plazo,22580.0,Dolar
4387,2-2016,Total,Depósito,Depósitos a plazo,23279.0,Dolar
4388,3-2016,Total,Depósito,Depósitos a plazo,22582.0,Dolar
4389,4-2016,Total,Depósito,Depósitos a plazo,22781.0,Dolar
4390,5-2016,Total,Depósito,Depósitos a plazo,22562.0,Dolar
4391,6-2016,Total,Depósito,Depósitos a plazo,24128.0,Dolar
4392,7-2016,Total,Depósito,Depósitos a plazo,23362.0,Dolar
4393,8-2016,Total,Depósito,Depósitos a plazo,22831.0,Dolar
4394,9-2016,Total,Depósito,Depósitos a plazo,22964.0,Dolar
4395,10-2016,Total,Depósito,Depósitos a plazo,23812.0,Dolar
4396,11-2016,Total,Depósito,Depósitos a plazo,23487.0,Dolar
4397,12-2016,Total,Depósito,Depósitos a plazo,25061.0,Dolar
4398,1-2017,Total,Depósito,Depósitos a plazo,25131.0,Dolar
4399,2-2017,Total,Depósito,Depósitos a plazo,25356.0,Dolar
4400,3-2017,Total,Depósito,Depósitos a plazo,25413.0,Dolar
4401,4-2017,Total,Depósito,Depósitos a plazo,25390.0,Dolar
4402,5-2017,Total,Depósito,Depósitos a plazo,24197.0,Dolar
4403,6-2017,Total,Depósito,Depósitos a plazo,24231.0,Dolar
4404,7-2017,Total,Depósito,Depósitos a plazo,23898.0,Dolar
4405,8-2017,Total,Depósito,Depósitos a plazo,24338.0,Dolar
4406,9-2017,Total,Depósito,Depósitos a plazo,23367.0,Dolar
4407,10-2017,Total,Depósito,Depósitos a plazo,23514.0,Dolar
4408,11-2017,Total,Depósito,Depósitos a plazo,23375.0,Dolar
4409,12-2017,Total,Depósito,Depósitos a plazo,24470.0,Dolar
4410,1-2018,Total,Depósito,Depósitos a plazo,23987.0,Dolar
4411,2-2018,Total,Depósito,Depósitos a plazo,25314.0,Dolar
4412,3-2018,Total,Depósito,Depósitos a plazo,24919.0,Dolar
4413,4-2018,Total,Depósito,Depósitos a plazo,24761.0,Dolar
4414,5-2018,Total,Depósito,Depósitos a plazo,24560.0,Dolar
4415,6-2018,Total,Depósito,Depósitos a plazo,24778.0,Dolar
4416,7-2018,Total,Depósito,Depósitos a plazo,24630.0,Dolar
4417,8-2018,Total,Depósito,Depósitos a plazo,24001.0,Dolar
4418,9-2018,Total,Depósito,Depósitos a plazo,24349.0,Dolar
4419,10-2018,Total,Depósito,Depósitos a plazo,24553.0,Dolar
4420,11-2018,Total,Depósito,Depósitos a plazo,26652.0,Dolar
4421,12-2018,Total,Depósito,Depósitos a plazo,23873.0,Dolar
4422,1-2019,Total,Depósito,Depósitos a plazo,24619.0,Dolar
4423,2-2019,Total,Depósito,Depósitos a plazo,26090.0,Dolar
4424,3-2019,Total,Depósito,Depósitos a plazo,25334.0,Dolar
4425,4-2019,Total,Depósito,Depósitos a plazo,24663.0,Dolar
4426,5-2019,Total,Depósito,Depósitos a plazo,24812.0,Dolar
4427,6-2019,Total,Depósito,Depósitos a plazo,24634.0,Dolar
4428,7-2019,Total,Depósito,Depósitos a plazo,26054.0,Dolar
4429,8-2019,Total,Depósito,Depósitos a plazo,24704.0,Dolar
4430,9-2019,Total,Depósito,Depósitos a plazo,25829.0,Dolar
4431,10-2019,Total,Depósito,Depósitos a plazo,27658.0,Dolar
4432,11-2019,Total,Depósito,Depósitos a plazo,27044.0,Dolar
4433,12-2019,Total,Depósito,Depósitos a plazo,27808.0,Dolar
4434,1-2020,Total,Depósito,Depósitos a plazo,29202.0,Dolar
4435,2-2020,Total,Depósito,Depósitos a plazo,29715.0,Dolar
4436,3-2020,Total,Depósito,Depósitos a plazo,32076.0,Dolar
4437,4-2020,Total,Depósito,Depósitos a plazo,31491.0,Dolar
4438,5-2020,Total,Depósito,Depósitos a plazo,31413.0,Dolar
4439,6-2020,Total,Depósito,Depósitos a plazo,32115.0,Dolar
4440,7-2020,Total,Depósito,Depósitos a plazo,31119.0,Dolar
4441,8-2020,Total,Depósito,Depósitos a plazo,30344.0,Dolar
4442,9-2020,Total,Depósito,Depósitos a plazo,30464.0,Dolar
4443,10-2020,Total,Depósito,Depósitos a plazo,29845.0,Dolar
4444,11-2020,Total,Depósito,Depósitos a plazo,29561.0,Dolar
4445,12-2020,Total,Depósito,Depósitos a plazo,28911.0,Dolar
4446,1-2021,Total,Depósito,Depósitos a plazo,28899.0,Dolar
4447,2-2021,Total,Depósito,Depósitos a plazo,29733.0,Dolar
4448,3-2021,Total,Depósito,Depósitos a plazo,29427.0,Dolar
4449,4-2021,Total,Depósito,Depósitos a plazo,30455.0,Dolar
4450,5-2021,Total,Depósito,Depósitos a plazo,29743.0,Dolar
4451,6-2021,Total,Depósito,Depósitos a plazo,29781.0,Dolar
4452,7-2021,Total,Depósito,Depósitos a plazo,30914.0,Dolar
4453,8-2021,Total,Depósito,Depósitos a plazo,31195.0,Dolar
4454,9-2021,Total,Depósito,Depósitos a plazo,33855.0,Dolar
4455,1-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4456,2-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4457,3-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4458,4-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4459,5-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4460,6-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4461,7-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4462,8-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4463,9-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4464,10-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4465,11-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4466,12-2008,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4467,1-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4468,2-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4469,3-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4470,4-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4471,5-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4472,6-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4473,7-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4474,8-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4475,9-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4476,10-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4477,11-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4478,12-2009,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4479,1-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4480,2-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4481,3-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4482,4-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4483,5-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4484,6-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4485,7-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4486,8-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4487,9-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4488,10-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4489,11-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4490,12-2010,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4491,1-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4492,2-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4493,3-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4494,4-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4495,5-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4496,6-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4497,7-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4498,8-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4499,9-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4500,10-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4501,11-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4502,12-2011,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4503,1-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4504,2-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4505,3-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4506,4-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4507,5-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4508,6-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4509,7-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4510,8-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4511,9-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4512,10-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4513,11-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4514,12-2012,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4515,1-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4516,2-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4517,3-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4518,4-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4519,5-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4520,6-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4521,7-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4522,8-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4523,9-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4524,10-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4525,11-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4526,12-2013,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4527,1-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4528,2-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4529,3-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4530,4-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4531,5-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4532,6-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4533,7-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4534,8-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4535,9-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4536,10-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4537,11-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4538,12-2014,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4539,1-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4540,2-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4541,3-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4542,4-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4543,5-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4544,6-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4545,7-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4546,8-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4547,9-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4548,10-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4549,11-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4550,12-2015,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4551,1-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4552,2-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4553,3-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4554,4-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4555,5-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4556,6-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4557,7-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4558,8-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4559,9-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4560,10-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,0.0,Dolar
4561,11-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4562,12-2016,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4563,1-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4564,2-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4565,3-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,5.0,Dolar
4566,4-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,9.0,Dolar
4567,5-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4568,6-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4569,7-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4570,8-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,3.0,Dolar
4571,9-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4572,10-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4573,11-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4574,12-2017,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,19.0,Dolar
4575,1-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,7.0,Dolar
4576,2-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4577,3-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4578,4-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,2.0,Dolar
4579,5-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4580,6-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4581,7-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,9.0,Dolar
4582,8-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4583,9-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,10.0,Dolar
4584,10-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4585,11-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,1.0,Dolar
4586,12-2018,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,3.0,Dolar
4587,1-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,24.0,Dolar
4588,2-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,7.0,Dolar
4589,3-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,4.0,Dolar
4590,4-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,6.0,Dolar
4591,5-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,11.0,Dolar
4592,6-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,12.0,Dolar
4593,7-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,19.0,Dolar
4594,8-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,17.0,Dolar
4595,9-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,10.0,Dolar
4596,10-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,9.0,Dolar
4597,11-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,10.0,Dolar
4598,12-2019,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,8.0,Dolar
4599,1-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,12.0,Dolar
4600,2-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,13.0,Dolar
4601,3-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,12.0,Dolar
4602,4-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,7.0,Dolar
4603,5-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,7.0,Dolar
4604,6-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,62.0,Dolar
4605,7-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,8.0,Dolar
4606,8-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,63.0,Dolar
4607,9-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,24.0,Dolar
4608,10-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,10.0,Dolar
4609,11-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,55.0,Dolar
4610,12-2020,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,31.0,Dolar
4611,1-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,30.0,Dolar
4612,2-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,79.0,Dolar
4613,3-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,70.0,Dolar
4614,4-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,25.0,Dolar
4615,5-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,20.0,Dolar
4616,6-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,21.0,Dolar
4617,7-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,21.0,Dolar
4618,8-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,30.0,Dolar
4619,9-2021,Banco BTG Pactual Chile ,Depósito,Depósitos a la vista,48.0,Dolar
4620,1-2008,Banco Bice,Depósito,Depósitos a la vista,56.0,Dolar
4621,2-2008,Banco Bice,Depósito,Depósitos a la vista,60.0,Dolar
4622,3-2008,Banco Bice,Depósito,Depósitos a la vista,61.0,Dolar
4623,4-2008,Banco Bice,Depósito,Depósitos a la vista,58.0,Dolar
4624,5-2008,Banco Bice,Depósito,Depósitos a la vista,59.0,Dolar
4625,6-2008,Banco Bice,Depósito,Depósitos a la vista,67.0,Dolar
4626,7-2008,Banco Bice,Depósito,Depósitos a la vista,57.0,Dolar
4627,8-2008,Banco Bice,Depósito,Depósitos a la vista,57.0,Dolar
4628,9-2008,Banco Bice,Depósito,Depósitos a la vista,120.0,Dolar
4629,10-2008,Banco Bice,Depósito,Depósitos a la vista,64.0,Dolar
4630,11-2008,Banco Bice,Depósito,Depósitos a la vista,68.0,Dolar
4631,12-2008,Banco Bice,Depósito,Depósitos a la vista,70.0,Dolar
4632,1-2009,Banco Bice,Depósito,Depósitos a la vista,69.0,Dolar
4633,2-2009,Banco Bice,Depósito,Depósitos a la vista,82.0,Dolar
4634,3-2009,Banco Bice,Depósito,Depósitos a la vista,88.0,Dolar
4635,4-2009,Banco Bice,Depósito,Depósitos a la vista,80.0,Dolar
4636,5-2009,Banco Bice,Depósito,Depósitos a la vista,86.0,Dolar
4637,6-2009,Banco Bice,Depósito,Depósitos a la vista,94.0,Dolar
4638,7-2009,Banco Bice,Depósito,Depósitos a la vista,90.0,Dolar
4639,8-2009,Banco Bice,Depósito,Depósitos a la vista,79.0,Dolar
4640,9-2009,Banco Bice,Depósito,Depósitos a la vista,81.0,Dolar
4641,10-2009,Banco Bice,Depósito,Depósitos a la vista,86.0,Dolar
4642,11-2009,Banco Bice,Depósito,Depósitos a la vista,89.0,Dolar
4643,12-2009,Banco Bice,Depósito,Depósitos a la vista,111.0,Dolar
4644,1-2010,Banco Bice,Depósito,Depósitos a la vista,123.0,Dolar
4645,2-2010,Banco Bice,Depósito,Depósitos a la vista,100.0,Dolar
4646,3-2010,Banco Bice,Depósito,Depósitos a la vista,130.0,Dolar
4647,4-2010,Banco Bice,Depósito,Depósitos a la vista,128.0,Dolar
4648,5-2010,Banco Bice,Depósito,Depósitos a la vista,122.0,Dolar
4649,6-2010,Banco Bice,Depósito,Depósitos a la vista,143.0,Dolar
4650,7-2010,Banco Bice,Depósito,Depósitos a la vista,123.0,Dolar
4651,8-2010,Banco Bice,Depósito,Depósitos a la vista,145.0,Dolar
4652,9-2010,Banco Bice,Depósito,Depósitos a la vista,143.0,Dolar
4653,10-2010,Banco Bice,Depósito,Depósitos a la vista,146.0,Dolar
4654,11-2010,Banco Bice,Depósito,Depósitos a la vista,149.0,Dolar
4655,12-2010,Banco Bice,Depósito,Depósitos a la vista,159.0,Dolar
4656,1-2011,Banco Bice,Depósito,Depósitos a la vista,161.0,Dolar
4657,2-2011,Banco Bice,Depósito,Depósitos a la vista,265.0,Dolar
4658,3-2011,Banco Bice,Depósito,Depósitos a la vista,215.0,Dolar
4659,4-2011,Banco Bice,Depósito,Depósitos a la vista,277.0,Dolar
4660,5-2011,Banco Bice,Depósito,Depósitos a la vista,341.0,Dolar
4661,6-2011,Banco Bice,Depósito,Depósitos a la vista,372.0,Dolar
4662,7-2011,Banco Bice,Depósito,Depósitos a la vista,319.0,Dolar
4663,8-2011,Banco Bice,Depósito,Depósitos a la vista,398.0,Dolar
4664,9-2011,Banco Bice,Depósito,Depósitos a la vista,352.0,Dolar
4665,10-2011,Banco Bice,Depósito,Depósitos a la vista,394.0,Dolar
4666,11-2011,Banco Bice,Depósito,Depósitos a la vista,365.0,Dolar
4667,12-2011,Banco Bice,Depósito,Depósitos a la vista,360.0,Dolar
4668,1-2012,Banco Bice,Depósito,Depósitos a la vista,355.0,Dolar
4669,2-2012,Banco Bice,Depósito,Depósitos a la vista,340.0,Dolar
4670,3-2012,Banco Bice,Depósito,Depósitos a la vista,422.0,Dolar
4671,4-2012,Banco Bice,Depósito,Depósitos a la vista,540.0,Dolar
4672,5-2012,Banco Bice,Depósito,Depósitos a la vista,548.0,Dolar
4673,6-2012,Banco Bice,Depósito,Depósitos a la vista,589.0,Dolar
4674,7-2012,Banco Bice,Depósito,Depósitos a la vista,211.0,Dolar
4675,8-2012,Banco Bice,Depósito,Depósitos a la vista,246.0,Dolar
4676,9-2012,Banco Bice,Depósito,Depósitos a la vista,291.0,Dolar
4677,10-2012,Banco Bice,Depósito,Depósitos a la vista,249.0,Dolar
4678,11-2012,Banco Bice,Depósito,Depósitos a la vista,242.0,Dolar
4679,12-2012,Banco Bice,Depósito,Depósitos a la vista,250.0,Dolar
4680,1-2013,Banco Bice,Depósito,Depósitos a la vista,233.0,Dolar
4681,2-2013,Banco Bice,Depósito,Depósitos a la vista,231.0,Dolar
4682,3-2013,Banco Bice,Depósito,Depósitos a la vista,226.0,Dolar
4683,4-2013,Banco Bice,Depósito,Depósitos a la vista,211.0,Dolar
4684,5-2013,Banco Bice,Depósito,Depósitos a la vista,216.0,Dolar
4685,6-2013,Banco Bice,Depósito,Depósitos a la vista,205.0,Dolar
4686,7-2013,Banco Bice,Depósito,Depósitos a la vista,220.0,Dolar
4687,8-2013,Banco Bice,Depósito,Depósitos a la vista,192.0,Dolar
4688,9-2013,Banco Bice,Depósito,Depósitos a la vista,213.0,Dolar
4689,10-2013,Banco Bice,Depósito,Depósitos a la vista,195.0,Dolar
4690,11-2013,Banco Bice,Depósito,Depósitos a la vista,196.0,Dolar
4691,12-2013,Banco Bice,Depósito,Depósitos a la vista,218.0,Dolar
4692,1-2014,Banco Bice,Depósito,Depósitos a la vista,210.0,Dolar
4693,2-2014,Banco Bice,Depósito,Depósitos a la vista,227.0,Dolar
4694,3-2014,Banco Bice,Depósito,Depósitos a la vista,254.0,Dolar
4695,4-2014,Banco Bice,Depósito,Depósitos a la vista,249.0,Dolar
4696,5-2014,Banco Bice,Depósito,Depósitos a la vista,296.0,Dolar
4697,6-2014,Banco Bice,Depósito,Depósitos a la vista,268.0,Dolar
4698,7-2014,Banco Bice,Depósito,Depósitos a la vista,275.0,Dolar
4699,8-2014,Banco Bice,Depósito,Depósitos a la vista,279.0,Dolar
4700,9-2014,Banco Bice,Depósito,Depósitos a la vista,277.0,Dolar
4701,10-2014,Banco Bice,Depósito,Depósitos a la vista,288.0,Dolar
4702,11-2014,Banco Bice,Depósito,Depósitos a la vista,297.0,Dolar
4703,12-2014,Banco Bice,Depósito,Depósitos a la vista,284.0,Dolar
